date;start;final;high;low
04.09.2009;5.328,59;5.384,43;5.404,30;5.320,28
03.09.2009;5.332,50;5.301,42;5.364,03;5.278,50
02.09.2009;5.325,94;5.319,84;5.337,84;5.263,11
01.09.2009;5.479,35;5.327,29;5.507,48;5.327,29
31.08.2009;5.474,62;5.464,61;5.495,56;5.437,92
28.08.2009;5.512,17;5.517,35;5.573,89;5.502,46
27.08.2009;5.512,90;5.470,33;5.540,43;5.432,06
26.08.2009;5.548,77;5.521,97;5.572,47;5.500,10
25.08.2009;5.482,99;5.557,09;5.575,53;5.472,63
24.08.2009;5.482,60;5.519,75;5.531,76;5.481,36
21.08.2009;5.296,01;5.462,74;5.478,18;5.286,23
20.08.2009;5.261,66;5.311,06;5.325,86;5.261,66
19.08.2009;5.210,47;5.231,98;5.253,71;5.158,60
18.08.2009;5.218,09;5.250,74;5.250,74;5.200,47
17.08.2009;5.296,33;5.201,61;5.296,33;5.173,84
14.08.2009;5.402,99;5.309,11;5.444,13;5.289,78
13.08.2009;5.357,77;5.401,11;5.455,27;5.357,77
12.08.2009;5.283,41;5.350,09;5.367,63;5.252,15
11.08.2009;5.423,16;5.285,81;5.455,18;5.272,36
10.08.2009;5.451,79;5.418,12;5.452,20;5.390,70
07.08.2009;5.366,38;5.458,96;5.480,93;5.312,78
06.08.2009;5.389,58;5.369,98;5.422,02;5.340,36
05.08.2009;5.406,38;5.353,01;5.451,77;5.333,52
04.08.2009;5.418,83;5.417,02;5.427,57;5.360,44
03.08.2009;5.330,87;5.426,85;5.463,32;5.309,35
31.07.2009;5.349,14;5.332,14;5.383,02;5.303,69
30.07.2009;5.293,55;5.360,66;5.396,95;5.251,50
29.07.2009;5.168,89;5.270,32;5.307,82;5.159,25
28.07.2009;5.261,90;5.174,74;5.304,05;5.174,09
27.07.2009;5.277,72;5.251,55;5.309,62;5.216,49
24.07.2009;5.233,85;5.229,36;5.301,91;5.202,02
23.07.2009;5.129,22;5.247,28;5.258,84;5.101,26
22.07.2009;5.098,84;5.121,56;5.137,51;5.050,40
21.07.2009;5.041,19;5.093,97;5.141,36;5.027,30
20.07.2009;5.014,50;5.030,15;5.063,60;5.007,95
17.07.2009;4.980,01;4.978,40;5.017,60;4.960,65
16.07.2009;4.920,77;4.957,19;4.998,68;4.904,24
15.07.2009;4.799,25;4.928,44;4.928,45;4.798,69
14.07.2009;4.734,20;4.781,69;4.802,98;4.705,91
13.07.2009;4.564,94;4.722,34;4.722,34;4.524,01
10.07.2009;4.613,12;4.576,31;4.644,55;4.570,05
09.07.2009;4.600,17;4.630,07;4.669,92;4.596,32
08.07.2009;4.594,87;4.572,65;4.630,62;4.558,00
07.07.2009;4.663,37;4.598,19;4.703,30;4.590,69
06.07.2009;4.669,66;4.651,82;4.686,90;4.611,21
03.07.2009;4.738,00;4.708,21;4.748,32;4.685,27
02.07.2009;4.891,00;4.718,49;4.891,00;4.718,49
01.07.2009;4.820,61;4.905,44;4.930,35;4.818,91
30.06.2009;4.897,46;4.808,64;4.905,64;4.790,17
29.06.2009;4.768,11;4.885,09;4.901,36;4.762,61
26.06.2009;4.818,19;4.776,47;4.866,80;4.753,93
25.06.2009;4.838,04;4.800,56;4.838,04;4.720,24
24.06.2009;4.728,78;4.836,01;4.840,35;4.698,19
23.06.2009;4.680,34;4.707,15;4.752,86;4.669,80
22.06.2009;4.837,28;4.693,40;4.846,09;4.693,34
19.06.2009;4.844,82;4.839,46;4.878,82;4.816,12
18.06.2009;4.810,35;4.837,48;4.858,67;4.768,94
17.06.2009;4.883,06;4.799,98;4.886,65;4.761,20
16.06.2009;4.899,81;4.890,72;4.933,79;4.870,20
15.06.2009;5.051,35;4.889,94;5.051,35;4.886,40
12.06.2009;5.098,01;5.069,24;5.108,77;5.044,33
11.06.2009;5.039,97;5.107,26;5.120,87;5.038,03
10.06.2009;5.047,53;5.051,18;5.133,40;5.034,81
09.06.2009;5.018,41;4.997,86;5.064,36;4.982,12
08.06.2009;5.060,72;5.004,72;5.060,72;4.969,96
05.06.2009;5.092,62;5.077,03;5.165,27;5.047,83
04.06.2009;5.059,80;5.064,80;5.121,00;5.044,17
03.06.2009;5.150,02;5.054,53;5.158,33;5.036,54
02.06.2009;5.116,38;5.144,06;5.177,59;5.096,00
01.06.2009;4.992,10;5.142,56;5.156,62;4.991,21
29.05.2009;4.964,91;4.940,82;5.009,60;4.927,67
28.05.2009;4.958,65;4.932,88;4.986,96;4.884,92
27.05.2009;5.002,34;5.000,77;5.035,51;4.962,76
26.05.2009;4.891,29;4.985,60;4.994,05;4.802,80
25.05.2009;4.936,04;4.918,45;4.942,14;4.829,90
22.05.2009;4.904,67;4.918,75;4.964,68;4.868,56
21.05.2009;4.997,49;4.900,67;4.997,49;4.874,97
20.05.2009;4.954,35;5.038,94;5.060,76;4.949,85
19.05.2009;4.874,84;4.959,62;5.005,45;4.874,84
18.05.2009;4.702,81;4.851,96;4.858,65;4.655,53
15.05.2009;4.757,32;4.737,50;4.776,64;4.685,18
14.05.2009;4.727,68;4.738,47;4.744,62;4.653,25
13.05.2009;4.864,67;4.727,61;4.881,25;4.714,18
12.05.2009;4.836,99;4.854,11;4.926,69;4.821,53
11.05.2009;4.907,29;4.866,91;4.917,73;4.832,37
08.05.2009;4.851,52;4.913,90;4.965,88;4.846,85
07.05.2009;4.898,54;4.804,10;4.980,30;4.792,17
06.05.2009;4.848,94;4.880,71;4.945,54;4.827,88
05.05.2009;4.897,40;4.853,03;4.928,03;4.843,60
04.05.2009;4.790,03;4.902,45;4.908,88;4.781,97
30.04.2009;4.732,90;4.769,45;4.837,22;4.710,09
29.04.2009;4.617,01;4.704,56;4.722,11;4.611,54
28.04.2009;4.659,81;4.607,42;4.661,20;4.547,90
27.04.2009;4.625,41;4.694,07;4.712,97;4.571,54
24.04.2009;4.545,25;4.674,32;4.674,73;4.542,89
23.04.2009;4.565,44;4.538,21;4.609,17;4.524,48
22.04.2009;4.508,78;4.594,42;4.594,88;4.456,50
21.04.2009;4.488,63;4.501,63;4.542,92;4.390,70
20.04.2009;4.655,84;4.486,30;4.667,65;4.470,84
17.04.2009;4.622,28;4.676,84;4.680,63;4.590,72
16.04.2009;4.570,34;4.609,46;4.644,84;4.531,94
15.04.2009;4.527,66;4.549,79;4.559,28;4.488,26
14.04.2009;4.489,02;4.557,01;4.583,91;4.461,48
09.04.2009;4.397,06;4.491,12;4.510,74;4.377,98
08.04.2009;4.286,47;4.357,92;4.377,35;4.228,89
07.04.2009;4.359,21;4.322,50;4.379,33;4.276,29
06.04.2009;4.421,71;4.349,81;4.457,19;4.306,48
03.04.2009;4.353,46;4.384,99;4.456,30;4.335,09
02.04.2009;4.173,62;4.381,92;4.404,62;4.173,09
01.04.2009;4.074,79;4.131,07;4.148,66;3.997,46
31.03.2009;4.007,66;4.084,76;4.091,66;4.007,22
30.03.2009;4.175,41;3.989,23;4.175,45;3.987,39
27.03.2009;4.251,86;4.203,55;4.272,12;4.155,54
26.03.2009;4.226,97;4.259,37;4.262,96;4.210,98
25.03.2009;4.175,33;4.223,29;4.262,23;4.139,59
24.03.2009;4.201,49;4.187,36;4.239,74;4.150,97
23.03.2009;4.109,28;4.176,37;4.184,77;4.102,34
20.03.2009;4.006,47;4.068,74;4.081,73;3.995,09
19.03.2009;4.013,69;4.043,46;4.137,80;4.002,33
18.03.2009;4.024,18;3.996,32;4.066,69;3.948,59
17.03.2009;4.040,83;3.987,77;4.046,42;3.947,28
16.03.2009;3.990,83;4.044,54;4.063,02;3.983,40
13.03.2009;3.988,05;3.953,60;4.053,84;3.936,81
12.03.2009;3.890,23;3.956,22;3.971,25;3.802,20
11.03.2009;3.866,74;3.914,10;3.994,77;3.829,13
10.03.2009;3.716,29;3.886,98;3.908,14;3.681,33
09.03.2009;3.677,07;3.692,03;3.706,32;3.588,89
06.03.2009;3.699,33;3.666,41;3.769,13;3.638,00
05.03.2009;3.864,18;3.695,49;3.864,18;3.695,49
04.03.2009;3.724,74;3.890,94;3.891,71;3.721,91
03.03.2009;3.724,53;3.690,72;3.755,88;3.667,86
02.03.2009;3.817,51;3.710,07;3.821,97;3.692,78
27.02.2009;3.907,85;3.843,74;3.907,85;3.764,69
26.02.2009;3.882,88;3.942,62;3.989,63;3.849,76
25.02.2009;3.937,93;3.846,21;3.977,77;3.790,79
24.02.2009;3.922,02;3.895,75;3.932,59;3.816,88
23.02.2009;4.057,25;3.936,45;4.111,52;3.912,71
20.02.2009;4.164,51;4.014,66;4.167,05;4.014,66
19.02.2009;4.212,71;4.215,21;4.275,09;4.189,16
18.02.2009;4.229,53;4.204,96;4.255,39;4.124,11
17.02.2009;4.329,35;4.216,60;4.329,70;4.195,22
16.02.2009;4.386,46;4.366,64;4.421,78;4.359,29
13.02.2009;4.458,74;4.413,39;4.508,72;4.397,60
12.02.2009;4.518,68;4.407,56;4.518,68;4.371,47
11.02.2009;4.491,72;4.530,09;4.539,22;4.466,06
10.02.2009;4.636,64;4.505,54;4.649,23;4.505,54
09.02.2009;4.627,83;4.666,82;4.688,59;4.596,74
06.02.2009;4.524,80;4.644,63;4.657,06;4.506,45
05.02.2009;4.443,95;4.510,49;4.519,44;4.387,78
04.02.2009;4.388,26;4.492,79;4.545,52;4.372,01
03.02.2009;4.302,52;4.374,96;4.385,44;4.224,53
02.02.2009;4.309,17;4.271,04;4.309,19;4.198,15
30.01.2009;4.420,33;4.338,35;4.454,39;4.312,17
29.01.2009;4.495,74;4.428,11;4.501,44;4.393,98
28.01.2009;4.347,78;4.518,72;4.533,70;4.347,78
27.01.2009;4.322,99;4.323,42;4.360,79;4.264,97
26.01.2009;4.165,71;4.326,87;4.371,52;4.145,12
23.01.2009;4.204,00;4.178,94;4.222,01;4.067,43
22.01.2009;4.313,36;4.219,42;4.368,47;4.197,02
21.01.2009;4.208,19;4.261,15;4.313,69;4.140,26
20.01.2009;4.297,42;4.239,85;4.382,11;4.222,76
19.01.2009;4.409,88;4.316,14;4.452,57;4.249,91
16.01.2009;4.395,79;4.366,28;4.474,86;4.357,82
15.01.2009;4.434,22;4.336,73;4.451,32;4.295,76
14.01.2009;4.661,84;4.422,35;4.670,84;4.379,88
13.01.2009;4.704,51;4.636,94;4.704,51;4.596,49
12.01.2009;4.765,38;4.719,62;4.791,96;4.708,50
09.01.2009;4.891,58;4.783,89;4.932,66;4.743,97
08.01.2009;4.897,16;4.879,91;4.917,62;4.820,08
07.01.2009;5.008,62;4.937,47;5.010,97;4.914,22
06.01.2009;4.992,67;5.026,31;5.111,02;4.960,21
05.01.2009;5.010,18;4.983,99;5.034,85;4.949,36
02.01.2009;4.856,85;4.973,07;4.974,73;4.838,49
30.12.2008;4.754,22;4.810,20;4.810,41;4.754,22
29.12.2008;4.660,17;4.704,86;4.732,85;4.655,91
23.12.2008;4.633,47;4.629,38;4.718,60;4.622,97
22.12.2008;4.693,66;4.639,02;4.701,11;4.575,52
19.12.2008;4.720,88;4.696,70;4.785,32;4.647,13
18.12.2008;4.730,10;4.756,40;4.784,72;4.715,82
17.12.2008;4.768,71;4.708,38;4.784,41;4.639,17
16.12.2008;4.663,36;4.729,91;4.758,27;4.655,87
15.12.2008;4.718,39;4.654,82;4.773,32;4.627,46
12.12.2008;4.660,05;4.663,37;4.699,06;4.521,52
11.12.2008;4.791,56;4.767,20;4.822,21;4.710,04
10.12.2008;4.810,48;4.804,88;4.839,14;4.742,90
09.12.2008;4.673,52;4.779,11;4.850,39;4.622,24
08.12.2008;4.548,87;4.715,88;4.775,71;4.548,87
05.12.2008;4.529,20;4.381,47;4.530,70;4.321,64
04.12.2008;4.559,98;4.564,23;4.732,93;4.491,86
03.12.2008;4.508,88;4.567,24;4.602,88;4.377,63
02.12.2008;4.349,13;4.531,79;4.572,18;4.304,03
01.12.2008;4.653,12;4.394,79;4.667,91;4.367,92
28.11.2008;4.666,41;4.669,44;4.703,67;4.566,84
27.11.2008;4.596,40;4.665,27;4.682,91;4.589,16
26.11.2008;4.528,55;4.560,50;4.612,22;4.423,67
25.11.2008;4.521,85;4.560,42;4.693,10;4.455,30
24.11.2008;4.167,71;4.554,33;4.579,07;4.154,55
21.11.2008;4.228,31;4.127,41;4.296,86;4.034,96
20.11.2008;4.274,98;4.220,20;4.313,16;4.113,49
19.11.2008;4.586,33;4.354,09;4.586,69;4.337,92
18.11.2008;4.556,48;4.579,47;4.607,54;4.445,88
17.11.2008;4.700,50;4.557,27;4.733,79;4.512,21
14.11.2008;4.723,29;4.710,24;4.874,16;4.695,79
13.11.2008;4.599,64;4.649,52;4.713,78;4.524,89
12.11.2008;4.801,90;4.620,80;4.875,66;4.555,44
11.11.2008;4.984,32;4.761,58;4.984,32;4.742,48
10.11.2008;5.024,43;5.025,53;5.135,15;4.998,04
07.11.2008;4.827,56;4.938,46;5.018,41;4.751,24
06.11.2008;5.101,98;4.813,57;5.101,98;4.781,51
05.11.2008;5.268,80;5.166,87;5.271,91;5.142,85
04.11.2008;5.018,83;5.278,04;5.302,57;4.993,10
03.11.2008;5.053,94;5.026,84;5.089,54;4.967,94
31.10.2008;4.856,02;4.987,97;5.066,81;4.785,11
30.10.2008;4.894,14;4.869,30;5.042,49;4.827,27
29.10.2008;4.460,26;4.808,69;4.885,85;4.460,26
28.10.2008;4.314,91;4.823,45;4.823,45;4.314,91
27.10.2008;4.143,45;4.334,64;4.486,13;4.062,77
24.10.2008;4.362,79;4.295,67;4.362,93;4.014,60
23.10.2008;4.559,71;4.519,70;4.576,87;4.364,20
22.10.2008;4.739,74;4.571,07;4.740,31;4.535,64
21.10.2008;4.882,80;4.784,41;4.909,64;4.736,22
20.10.2008;4.891,76;4.835,01;4.941,19;4.754,27
17.10.2008;4.757,98;4.781,33;4.835,90;4.576,58
16.10.2008;4.675,90;4.622,81;4.890,78;4.521,91
15.10.2008;5.187,39;4.861,63;5.192,13;4.790,68
14.10.2008;5.135,14;5.199,19;5.383,79;5.095,12
13.10.2008;4.642,02;5.062,45;5.062,45;4.641,38
10.10.2008;4.594,53;4.544,31;4.653,98;4.308,00
09.10.2008;5.054,90;4.887,00;5.153,53;4.803,62
08.10.2008;5.237,11;5.013,62;5.319,15;4.870,20
07.10.2008;5.450,38;5.326,63;5.502,33;5.300,30
06.10.2008;5.606,07;5.387,01;5.606,07;5.292,84
03.10.2008;5.682,33;5.797,03;5.831,97;5.617,81
02.10.2008;5.794,10;5.660,63;5.876,93;5.630,46
01.10.2008;5.865,08;5.806,33;5.866,40;5.746,82
30.09.2008;5.728,30;5.831,02;5.836,77;5.658,20
29.09.2008;6.010,10;5.807,08;6.015,59;5.802,51
26.09.2008;6.118,13;6.063,50;6.118,13;6.001,01
25.09.2008;6.057,61;6.173,03;6.188,43;6.049,85
24.09.2008;6.071,32;6.052,87;6.109,10;6.013,71
23.09.2008;6.091,85;6.068,53;6.123,48;6.033,75
22.09.2008;6.188,58;6.107,75;6.235,13;6.106,11
19.09.2008;5.986,94;6.189,53;6.220,29;5.982,30
18.09.2008;5.875,05;5.863,42;5.967,29;5.812,77
17.09.2008;5.977,68;5.860,98;6.035,51;5.825,24
16.09.2008;6.017,47;5.965,17;6.024,05;5.858,57
15.09.2008;6.138,42;6.064,16;6.138,42;5.942,14
12.09.2008;6.206,97;6.234,89;6.256,25;6.159,51
11.09.2008;6.192,61;6.178,90;6.202,17;6.086,30
10.09.2008;6.225,30;6.210,32;6.254,40;6.160,55
09.09.2008;6.258,26;6.233,41;6.327,18;6.199,11
08.09.2008;6.262,34;6.263,74;6.356,80;6.241,26
05.09.2008;6.247,64;6.127,44;6.253,40;6.095,56
04.09.2008;6.477,20;6.279,57;6.482,16;6.263,08
03.09.2008;6.488,12;6.467,49;6.519,21;6.439,91
02.09.2008;6.416,85;6.518,47;6.553,90;6.379,03
01.09.2008;6.400,85;6.421,80;6.448,98;6.341,10
29.08.2008;6.427,86;6.422,30;6.457,93;6.401,22
28.08.2008;6.313,91;6.420,54;6.456,18;6.265,43
27.08.2008;6.336,35;6.321,03;6.346,53;6.252,13
26.08.2008;6.287,81;6.340,52;6.370,53;6.238,07
25.08.2008;6.332,94;6.296,95;6.361,55;6.289,11
22.08.2008;6.243,53;6.342,42;6.355,96;6.229,19
21.08.2008;6.290,32;6.236,96;6.293,48;6.219,10
20.08.2008;6.297,83;6.317,80;6.336,79;6.262,49
19.08.2008;6.398,83;6.282,43;6.401,21;6.268,73
18.08.2008;6.436,14;6.432,88;6.485,91;6.374,95
15.08.2008;6.460,22;6.446,02;6.513,92;6.394,39
14.08.2008;6.450,73;6.442,21;6.481,28;6.369,58
13.08.2008;6.562,97;6.422,19;6.566,62;6.417,33
12.08.2008;6.601,70;6.585,87;6.626,70;6.545,24
11.08.2008;6.570,52;6.609,63;6.612,86;6.555,28
08.08.2008;6.537,54;6.561,65;6.586,10;6.442,85
07.08.2008;6.542,96;6.543,49;6.620,77;6.520,79
06.08.2008;6.531,55;6.561,39;6.568,79;6.496,17
05.08.2008;6.356,40;6.518,70;6.532,09;6.342,93
04.08.2008;6.403,30;6.349,81;6.403,53;6.322,01
01.08.2008;6.461,01;6.396,46;6.489,69;6.378,55
31.07.2008;6.467,86;6.479,56;6.540,45;6.428,49
30.07.2008;6.406,03;6.460,12;6.505,05;6.396,14
29.07.2008;6.302,88;6.398,80;6.425,45;6.264,74
28.07.2008;6.428,36;6.351,15;6.428,36;6.342,32
25.07.2008;6.411,71;6.436,71;6.479,96;6.331,27
24.07.2008;6.546,17;6.440,70;6.577,10;6.415,31
23.07.2008;6.486,05;6.536,09;6.562,26;6.485,05
22.07.2008;6.395,06;6.442,79;6.449,88;6.322,03
21.07.2008;6.381,44;6.424,84;6.484,29;6.342,82
18.07.2008;6.261,48;6.382,65;6.396,30;6.236,94
17.07.2008;6.177,07;6.271,27;6.318,34;6.177,07
16.07.2008;6.100,62;6.155,37;6.177,03;5.999,32
15.07.2008;6.154,89;6.081,70;6.164,73;6.006,58
14.07.2008;6.184,65;6.200,25;6.254,15;6.184,54
11.07.2008;6.310,17;6.153,30;6.332,11;6.139,74
10.07.2008;6.338,63;6.305,00;6.384,64;6.254,31
09.07.2008;6.330,69;6.386,46;6.397,82;6.330,69
08.07.2008;6.314,17;6.304,41;6.332,01;6.226,74
07.07.2008;6.312,32;6.395,75;6.416,24;6.286,67
04.07.2008;6.360,70;6.272,21;6.374,84;6.255,16
03.07.2008;6.262,98;6.353,74;6.392,08;6.200,56
02.07.2008;6.319,60;6.305,42;6.395,97;6.295,45
01.07.2008;6.394,08;6.315,94;6.405,43;6.260,33
30.06.2008;6.423,37;6.418,32;6.446,54;6.308,24
27.06.2008;6.449,04;6.421,91;6.464,90;6.348,03
26.06.2008;6.571,55;6.459,60;6.578,45;6.448,12
25.06.2008;6.551,66;6.617,84;6.628,62;6.547,71
24.06.2008;6.588,06;6.536,06;6.617,16;6.444,30
23.06.2008;6.586,83;6.589,46;6.628,72;6.572,51
20.06.2008;6.730,52;6.578,44;6.765,80;6.547,40
19.06.2008;6.704,22;6.721,17;6.765,10;6.662,46
18.06.2008;6.795,18;6.728,91;6.796,77;6.705,75
17.06.2008;6.743,50;6.796,16;6.855,84;6.743,48
16.06.2008;6.773,43;6.729,88;6.812,66;6.671,80
13.06.2008;6.701,50;6.765,32;6.777,87;6.649,62
12.06.2008;6.647,60;6.714,52;6.733,12;6.647,60
11.06.2008;6.781,88;6.650,26;6.812,88;6.637,75
10.06.2008;6.789,28;6.771,10;6.798,58;6.715,98
09.06.2008;6.790,18;6.815,63;6.839,32;6.762,73
06.06.2008;6.966,09;6.803,81;7.002,85;6.796,28
05.06.2008;6.964,71;6.941,83;7.008,93;6.905,01
04.06.2008;6.993,69;6.965,43;6.994,20;6.898,01
03.06.2008;6.986,92;7.019,13;7.023,18;6.962,38
02.06.2008;7.098,70;7.008,77;7.102,05;6.995,41
30.05.2008;7.065,79;7.096,79;7.124,61;7.063,80
29.05.2008;7.055,72;7.055,03;7.085,13;7.004,70
28.05.2008;6.980,69;7.033,84;7.082,26;6.955,14
27.05.2008;6.966,05;6.958,66;7.006,28;6.905,86
26.05.2008;6.923,94;6.953,84;6.965,19;6.917,61
23.05.2008;7.057,52;6.944,05;7.065,90;6.934,54
22.05.2008;7.016,21;7.070,33;7.090,23;6.980,54
21.05.2008;7.129,07;7.040,83;7.151,38;7.013,13
20.05.2008;7.188,07;7.118,50;7.188,98;7.108,25
19.05.2008;7.177,02;7.225,94;7.231,86;7.165,44
16.05.2008;7.103,84;7.156,55;7.205,96;7.103,84
15.05.2008;7.072,12;7.081,05;7.088,67;7.037,09
14.05.2008;7.081,72;7.083,24;7.101,49;7.001,33
13.05.2008;7.062,60;7.060,19;7.080,86;7.002,37
12.05.2008;7.021,29;7.035,95;7.064,60;7.006,42
09.05.2008;7.040,79;7.003,17;7.040,79;6.961,63
08.05.2008;7.037,63;7.071,90;7.073,45;7.013,06
07.05.2008;7.040,84;7.076,25;7.107,53;7.037,01
06.05.2008;7.043,65;7.017,10;7.062,37;6.969,16
05.05.2008;7.036,99;7.052,08;7.059,92;7.021,73
02.05.2008;6.982,06;7.043,23;7.092,82;6.971,93
30.04.2008;6.888,21;6.948,82;6.962,60;6.851,52
29.04.2008;6.905,42;6.885,34;6.909,99;6.855,11
28.04.2008;6.914,40;6.925,33;6.966,47;6.819,51
25.04.2008;6.855,67;6.896,58;6.945,25;6.848,90
24.04.2008;6.776,93;6.821,32;6.827,90;6.720,91
23.04.2008;6.739,65;6.795,03;6.813,67;6.656,86
22.04.2008;6.762,44;6.728,30;6.818,62;6.702,98
21.04.2008;6.840,68;6.786,55;6.848,65;6.749,72
18.04.2008;6.703,02;6.843,08;6.860,38;6.703,02
17.04.2008;6.717,28;6.681,81;6.743,14;6.665,01
16.04.2008;6.624,61;6.702,84;6.710,86;6.600,68
15.04.2008;6.581,12;6.585,05;6.626,88;6.524,90
14.04.2008;6.561,90;6.554,49;6.573,25;6.516,51
11.04.2008;6.739,18;6.603,57;6.768,12;6.570,74
10.04.2008;6.716,69;6.704,32;6.719,07;6.608,78
09.04.2008;6.751,48;6.721,36;6.785,06;6.705,06
08.04.2008;6.795,05;6.771,98;6.795,34;6.723,84
07.04.2008;6.802,55;6.821,03;6.843,25;6.795,06
04.04.2008;6.753,87;6.763,39;6.797,23;6.691,28
03.04.2008;6.788,40;6.741,72;6.802,62;6.695,83
02.04.2008;6.749,24;6.777,44;6.806,66;6.726,43
01.04.2008;6.519,02;6.720,33;6.734,50;6.496,94
31.03.2008;6.530,11;6.534,97;6.541,12;6.429,62
28.03.2008;6.587,21;6.559,90;6.616,45;6.535,07
27.03.2008;6.486,02;6.578,06;6.610,16;6.478,81
26.03.2008;6.508,43;6.489,26;6.538,28;6.469,00
25.03.2008;6.443,45;6.524,71;6.540,48;6.443,36
20.03.2008;6.331,06;6.319,99;6.376,24;6.270,98
19.03.2008;6.429,24;6.361,22;6.469,99;6.310,60
18.03.2008;6.237,63;6.393,39;6.417,95;6.237,63
17.03.2008;6.360,92;6.182,30;6.362,02;6.167,82
14.03.2008;6.500,17;6.451,90;6.623,42;6.391,56
13.03.2008;6.529,62;6.500,56;6.529,62;6.399,04
12.03.2008;6.574,52;6.599,37;6.666,58;6.569,36
11.03.2008;6.462,53;6.524,57;6.604,00;6.431,74
10.03.2008;6.487,11;6.448,08;6.537,39;6.414,52
07.03.2008;6.550,55;6.513,99;6.562,40;6.450,88
06.03.2008;6.674,74;6.591,31;6.683,16;6.569,60
05.03.2008;6.583,30;6.683,71;6.699,30;6.578,82
04.03.2008;6.692,73;6.545,04;6.720,16;6.516,83
03.03.2008;6.692,98;6.689,95;6.701,53;6.608,61
29.02.2008;6.847,90;6.748,13;6.864,69;6.698,55
28.02.2008;6.985,42;6.862,52;6.995,39;6.849,59
27.02.2008;7.007,69;6.997,85;7.017,70;6.881,23
26.02.2008;6.906,43;6.985,97;7.007,44;6.906,43
25.02.2008;6.850,92;6.882,56;6.922,61;6.825,12
22.02.2008;6.889,49;6.806,29;6.889,49;6.762,77
21.02.2008;6.928,34;6.904,85;7.017,86;6.881,29
20.02.2008;6.933,02;6.899,68;6.964,93;6.852,58
19.02.2008;6.947,68;7.002,29;7.079,74;6.890,93
18.02.2008;6.865,57;6.967,55;6.997,77;6.865,57
15.02.2008;6.966,75;6.832,43;7.012,63;6.797,76
14.02.2008;7.024,57;6.962,28;7.062,08;6.935,31
13.02.2008;6.914,21;6.973,67;7.007,05;6.869,94
12.02.2008;6.793,47;6.967,84;6.979,23;6.746,20
11.02.2008;6.723,97;6.743,54;6.812,21;6.690,77
08.02.2008;6.777,54;6.767,28;6.851,78;6.706,18
07.02.2008;6.829,07;6.733,72;6.839,16;6.655,65
06.02.2008;6.726,54;6.847,51;6.861,94;6.696,94
05.02.2008;6.998,74;6.765,25;7.000,05;6.744,17
04.02.2008;7.018,64;7.000,49;7.059,19;6.975,93
01.02.2008;6.896,19;6.968,67;7.037,16;6.896,19
31.01.2008;6.856,88;6.851,75;6.887,75;6.691,25
30.01.2008;6.886,92;6.875,35;6.920,77;6.822,44
29.01.2008;6.834,60;6.892,96;6.929,88;6.823,68
28.01.2008;6.749,29;6.818,85;6.827,37;6.680,30
25.01.2008;6.884,16;6.816,74;7.002,19;6.782,41
24.01.2008;6.550,11;6.821,07;6.854,98;6.550,11
23.01.2008;6.811,81;6.439,21;6.884,87;6.384,40
22.01.2008;6.591,39;6.769,47;6.877,62;6.420,71
21.01.2008;7.292,68;6.790,19;7.292,68;6.762,77
18.01.2008;7.417,55;7.314,17;7.501,04;7.287,29
17.01.2008;7.504,85;7.413,53;7.547,47;7.400,08
16.01.2008;7.536,48;7.471,57;7.555,56;7.450,38
15.01.2008;7.714,60;7.566,38;7.724,26;7.563,90
14.01.2008;7.692,54;7.732,02;7.759,17;7.683,54
11.01.2008;7.717,45;7.717,95;7.746,47;7.675,45
10.01.2008;7.799,11;7.713,09;7.830,95;7.700,85
09.01.2008;7.839,23;7.782,71;7.841,62;7.770,42
08.01.2008;7.844,50;7.849,99;7.923,44;7.831,51
07.01.2008;7.810,82;7.817,17;7.858,64;7.781,68
04.01.2008;7.913,53;7.808,69;7.914,70;7.780,27
03.01.2008;7.941,52;7.908,41;7.969,90;7.858,39
02.01.2008;8.045,97;7.949,11;8.100,64;7.925,11
28.12.2007;8.010,89;8.067,32;8.068,95;7.991,81
27.12.2007;8.038,73;8.038,60;8.073,99;8.024,77
21.12.2007;7.913,38;8.002,67;8.015,42;7.913,38
20.12.2007;7.842,26;7.869,19;7.919,05;7.842,17
19.12.2007;7.865,33;7.837,32;7.876,59;7.777,40
18.12.2007;7.811,08;7.850,74;7.942,76;7.796,10
17.12.2007;7.884,17;7.825,44;7.884,19;7.812,02
14.12.2007;7.949,00;7.948,36;7.987,29;7.873,27
13.12.2007;8.014,47;7.928,31;8.034,32;7.922,98
12.12.2007;7.968,93;8.076,12;8.117,79;7.928,12
11.12.2007;8.050,37;8.009,42;8.067,04;7.983,41
10.12.2007;7.972,70;8.033,36;8.057,69;7.955,19
07.12.2007;7.963,25;7.994,07;8.009,76;7.957,55
06.12.2007;7.958,18;7.940,58;7.998,04;7.911,48
05.12.2007;7.850,94;7.944,77;7.953,94;7.842,62
04.12.2007;7.841,87;7.808,94;7.849,94;7.785,12
03.12.2007;7.859,39;7.837,26;7.889,59;7.825,66
30.11.2007;7.772,44;7.870,52;7.894,47;7.771,77
29.11.2007;7.755,30;7.765,19;7.780,48;7.729,44
28.11.2007;7.552,26;7.723,66;7.729,00;7.536,54
27.11.2007;7.537,55;7.531,35;7.546,41;7.444,62
26.11.2007;7.642,10;7.567,36;7.674,66;7.559,70
23.11.2007;7.565,01;7.608,96;7.620,29;7.549,15
22.11.2007;7.538,80;7.562,10;7.581,13;7.488,09
